row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k
1498,1913217,5086a32,77089.0,10103.0,34.192,,31.624,0.7361651988097379,0.07684780220877518,0.14541769017234837,0.0009985421284924012,0.01650590138397939,0.0,0.023665448445269906,0.00039941685139696046,12.074,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Noncore adjacent to a large metro area,Recreation,0.44,0.065,0.173,0.061,0.29,0.257,0.108,0.089,0.194,0.254,11.506756815355008,1.85,16.26,293,2680.0,2130.0,0.491,0.22,0.157,0.14142427281845535,0.3390170511534604,0.29789368104312935,0.22166499498495487,10.263064763,9.450408294299999
1499,26fb3ff,528ea9f,14085.0,1510.0,27.141,22.0,31.308,0.9184670393312182,0.03545349247116886,0.030457773077504156,0.00010072014906582063,0.003353980963891827,0.0,0.01216699400715113,0.0,13.858,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.403,0.065,0.232,0.07,0.313,0.273,0.132,0.06,,0.337,13.561673020812325,,30.67,277,4820.0,14309.0,0.507,0.231,0.166,0.17217217217217215,0.42842842842842843,0.2952952952952953,0.1041041041041041,11.46821464,12.034546227
1500,37f082f,5086a32,463808.0,69065.0,34.859,215.0,30.391,0.7793982315048215,0.10566958748449566,0.04487256431800904,0.006061697275237066,0.03538990917456888,0.00020005601568439163,0.026487416476613453,0.0019205377505701598,10.596,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.484,0.055,0.132,0.046,0.28,0.162,0.1,0.08,0.186,0.237,11.934033797381701,3.5700000000000003,7.300000000000001,233,1470.0,1100.0,0.513,0.223,0.146,0.09780439121756487,0.2634730538922156,0.29740518962075846,0.3413173652694611,11.007707314000001,8.9374993337
1501,e368941,20d32fc,79123.0,7844.0,22.876,270.0,28.978,0.8539024071298522,0.05032541015762526,0.07017190910645489,0.0018911007614698279,0.004536630018206874,0.0,0.0187701809622484,0.0004023618641425166,10.977,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.496,0.062,0.234,0.075,0.277,0.173,0.105,0.081,0.12,0.253,12.869365406220997,4.65,21.88,291,2959.0,2189.0,0.507,0.23,0.145,0.17117117117117117,0.3043043043043043,0.3233233233233233,0.2012012012012012,9.800520928600001,9.0437239457
1502,2982cef,a952566,15521.0,1346.0,22.464,14.0,37.134,0.9800471485178311,0.009108692381000151,0.007613984049756733,0.0,0.0007022119676982496,0.0,0.002527963083713698,0.0,17.345,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.34,0.103,0.189,0.076,0.286,0.315,0.119,0.08,,0.295,13.082982615560331,,18.65,311,16110.0,3139.0,0.502,0.208,0.174,0.2492552135054618,0.3555114200595829,0.28500496524329694,0.1102284011916584,9.3673768092,13.400552935
1503,9a4bd4b,08f8fb4,53229.0,7963.0,39.706,219.0,28.764,0.8996699604547211,0.008285677473066591,0.05240988334638295,0.005698881037097237,0.0092668761211929,0.0002973329236746385,0.023281167923724196,0.001090220720140341,13.187,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Recreation,0.479,0.096,0.267,0.09,0.31,0.309,0.112,0.079,0.102,0.295,10.451717770828168,3.89,23.32,300,3209.0,1249.0,0.51,0.221,0.188,0.13,0.357,0.331,0.182,11.710300589000001,9.8828969941
1504,7f31681,1b0d913,13510.0,1322.0,28.14,0.0,21.916,0.3753711720538687,0.05584827186290879,0.5498445326481439,0.0025094730106677596,0.007988322452285021,0.0002999370132272223,0.00813829095889863,0.0,13.949,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.36,0.049,0.335,0.144,0.301,,0.103,0.111,,0.286,9.275835570574644,,19.54,256,5279.0,2750.0,0.427,0.236,0.144,0.27372627372627373,0.3766233766233766,0.23976023976023972,0.10989010989010987,12.783135232000001,11.063766165999999
1505,8f9f691,78e8330,19941.0,3320.0,37.32,,25.176,0.9247820055489496,0.004716607213634562,0.021819262782401903,0.03189655172413793,0.001476416963931827,0.0,0.015309155766944114,0.0,9.24,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.573,0.028,0.162,0.049,0.328,0.141,0.087,0.07,0.132,0.253,11.635746538176088,,12.58,243,1709.0,1089.0,0.501,0.231,0.172,0.0893574297188755,0.27309236947791166,0.3674698795180723,0.2700803212851406,13.724896559000001,9.8395398123
1506,5183229,0f8930b,158275.0,16726.0,27.886,1300.0,32.724,0.8503941746404287,0.08500330986339293,0.03279773725702594,0.004142344185673307,0.006579607229544043,0.0004011955627770758,0.02008986780606207,0.0005917634550961867,13.002,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.459,0.067,0.163,0.041,0.346,0.21,0.099,0.08,0.218,0.257,12.664610149867936,2.71,11.09,279,1930.0,2150.0,0.486,0.224,0.151,0.10130391173520563,0.34904714142427284,0.34904714142427284,0.20060180541624878,11.039932871,9.9378181886
1507,98d529b,09d8cd0,15825.0,1602.0,23.958,10.0,24.692,0.9702494049880996,0.0032200644012880257,0.010450209004180082,0.0035100702014040277,0.0029800596011920234,0.0,0.007090141802836056,0.0025000500010000197,8.187,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.459,0.087,0.182,0.08,0.285,0.247,0.126,0.09,0.21,0.322,13.8455623625402,,25.03,417,4059.0,4050.0,0.503,0.23,0.177,0.11111111111111112,0.4364364364364364,0.3183183183183183,0.13413413413413414,9.9549806607,13.061949147
1508,43f5d11,4522abc,16316.0,1939.0,28.22,0.0,34.338,0.5562386474779937,0.3662647957045051,0.06231661310605002,0.0003992095650611789,0.007026088345076748,0.0,0.0077546458013134,0.0,17.653,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Recreation,0.386,0.081,0.275,0.11,0.321,0.126,0.148,0.109,,0.28,13.059917309259761,,21.81,296,1800.0,1600.0,0.511,0.201,0.243,0.1811811811811812,0.3583583583583584,0.21521521521521525,0.24524524524524527,10.314941406,11.962890625
1509,bd9ad89,e899d7f,17325.0,1608.0,21.83,10.0,26.577,0.6848872359890219,0.28188019569627304,0.0250089495246808,0.0,0.0,0.0,0.008223618790024262,0.0,10.955,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.397,0.076,0.217,0.059,0.349,0.169,0.144,0.09,,0.303,12.409529677193648,,30.88,299,3490.0,3480.0,0.523,0.224,0.192,0.2115768463073852,0.35528942115768464,0.2694610778443114,0.16367265469061876,10.132774284,11.122757978
1510,5576913,78e8330,33217.0,5571.0,40.072,,30.07,0.9124879818414297,0.012340294779411036,0.02344160413920249,0.006175103331383995,0.02858587160146299,0.0003964753342782662,0.016275312472122827,0.00029735650070869963,7.137,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.551,0.032,0.169,0.055,0.278,0.132,0.063,0.05,0.199,0.208,11.968013223119618,,9.69,227,2780.0,2010.0,0.488,0.186,0.1,0.05315947843530592,0.2597793380140421,0.279839518555667,0.40722166499498497,12.823407233,5.9601751929999995
1511,d4a043b,4522abc,25080.0,3367.0,42.423,,34.618,0.5925280971967855,0.2803514776673572,0.10531319742596651,0.0009007115621340858,0.0035327909048148034,0.0012009487495121143,0.015972618368511125,0.00020015812491868575,22.312,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.417,0.073,0.337,0.127,0.32,0.263,0.125,0.1,,0.299,12.251758220547275,,21.74,308,5120.0,2290.0,0.511,0.253,0.151,0.24473420260782347,0.3671013039117352,0.2547642928786359,0.13340020060180544,14.075292905,10.229367801
1512,aae53a3,1b0d913,47687.0,5626.0,33.774,,28.677,0.5827806583865911,0.13509385425459222,0.2514470034969251,0.002321234776317376,0.006873266610394308,0.009204550022106997,0.011676514329354072,0.0006029181237187989,15.993,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.481,0.052,0.328,0.16,0.339,0.238,0.115,0.08,,0.331,9.515650071810613,3.33,18.65,303,3240.0,2819.0,0.507,0.27,0.149,0.22622622622622623,0.3033033033033033,0.31431431431431434,0.15615615615615616,15.97716952,10.561179852999999
1513,8919d15,1b0d913,7233.0,625.0,29.491,-1.0,28.766,0.15534723550793955,0.009183087813277214,0.8303847431856857,0.0,0.0,0.0,0.00508493349309758,0.0,13.557,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Mining-dependent,0.607,0.031,0.353,0.132,0.291,,0.086,0.101,,0.263,8.394813654466198,,24.86,328,2889.0,,0.409,0.224,0.129,0.38822355289421157,0.3263473053892216,0.13672654690618763,0.14870259481037923,13.827359377,7.9205262451
1514,dc961d9,3337bbb,165277.0,18301.0,24.775,,29.242,0.8489327753860976,0.047034149180640444,0.05545353282957523,0.0008028017782059389,0.027857221703746077,0.0,0.01841426578759872,0.0015052533341361352,4.315,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.558,0.056,0.095,0.029,0.241,0.15,0.08,0.07,0.192,0.213,10.404627696615682,0.31000000000000005,8.24,192,1490.0,1319.0,0.517,0.201,0.166,0.06281156530408773,0.26919242273180455,0.2662013958125623,0.4017946161515453,8.3693681127,9.0668154554
1515,c2d8ae5,64ffe5d,2742.0,270.0,17.127,0.0,19.399,0.9253135290408462,0.006595870324588884,0.0474622413948414,0.005514908268358839,0.0070462711813514016,0.005885237861696909,0.002181941928316201,0.0,11.537,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.511,0.095,0.263,0.201,0.247,,0.085,,,0.215,9.922374184528564,,,253,680.0,,0.497,0.282,0.177,0.07263681592039802,0.2537313432835821,0.40796019900497515,0.2656716417910448,12.844036697,13.577981650999998
1516,b5b5c19,0f8930b,89861.0,9396.0,23.774,199.0,29.037,0.9281913041748316,0.013040753598392536,0.02579303896310591,0.011498940625279765,0.007032656593488576,0.0005968308283017179,0.01364753160716595,0.000198943609433906,6.792,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Recreation,0.529,0.061,0.18,0.044,0.311,0.172,0.09,0.07,0.163,0.181,11.314722720361626,,9.56,209,1170.0,649.0,0.508,0.214,0.158,0.06287425149700598,0.26746506986027946,0.35429141716566864,0.3153692614770459,10.958328495999998,8.9457999525
1517,58462e7,fb8cab1,68874.0,14573.0,50.003,,30.314,0.863819988287725,0.02453622368460233,0.03605991126462794,0.025886113013528673,0.023414624462773825,0.0003970262732136299,0.02458585196875403,0.001300261044774638,9.022,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.532,0.028,0.127,0.054,0.301,0.148,0.065,0.06,0.201,0.233,10.77622066018154,,11.98,237,1659.0,969.0,0.482,0.193,0.108,0.07149950347567031,0.24726911618669317,0.35253227408143,0.32869910625620663,14.515307769000001,6.5404944097
1518,c5dd047,e74aca3,161754.0,19504.0,30.994,678.0,30.122,0.8361922392023904,0.03494069237502138,0.08173284907995212,0.0021026791553064982,0.0114792196947594,0.0,0.033250500518124296,0.00030181997444590883,11.574,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.509,0.061,0.135,0.049,0.303,0.233,0.084,0.07,0.26,0.231,12.313458551560968,2.06,14.28,226,1920.0,1599.0,0.514,0.241,0.145,0.11188811188811187,0.36763236763236756,0.31768231768231764,0.20279720279720279,11.990825060999999,8.7211651427
1519,9c30599,4522abc,203111.0,37865.0,46.526,,33.314,0.3679384263852559,0.5400018039144944,0.04525821031638655,0.0026858282472966336,0.017147209444494552,0.0024152410731286887,0.022348496236833926,0.0022047843821091768,20.903,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.422,0.087,0.26,0.069,0.33,0.235,0.117,0.12,0.173,0.28,12.650171697156718,11.64,14.62,316,599.0,1299.0,0.516,0.244,0.119,0.16666666666666669,0.313373253493014,0.31636726546906185,0.20359281437125748,14.724530440999999,9.7417612746
1520,1f76077,4c72956,9133.0,1323.0,26.269,,39.374,0.7785711440407902,0.005078871892925429,0.14672960484384956,0.034845044614404075,0.009291347992351815,0.0002987571701720841,0.025185229445506687,0.0,8.619,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.378,0.103,0.252,0.112,0.252,,0.088,0.06,,0.202,9.962083412697952,,25.79,266,1610.0,3169.0,0.496,0.212,0.212,0.13192346424974827,0.26082578046324273,0.42598187311178254,0.1812688821752266,8.172280508,11.485367199999999
1521,4e9b0c3,158df01,22505.0,2593.0,28.002,43.0,25.894,0.968065930984759,0.0018926118042899202,0.025344976066972426,0.0,0.0015120866796178728,0.0,0.002783841701548137,0.00040055276281268155,7.32,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Manufacturing-dependent,0.557,0.044,0.167,0.068,0.294,0.269,0.109,0.071,,0.294,13.500615724580488,,22.26,287,3259.0,3780.0,0.51,0.236,0.169,0.09990009990009992,0.48251748251748255,0.27772227772227775,0.1398601398601399,10.659887157,10.927499387000001
1522,4a66981,52acab4,15858.0,1649.0,23.357,47.0,24.666,0.6768899220784403,0.014546688084286982,0.1554440331640543,0.06397350068343494,0.0015863672190683336,0.0,0.08755948877071507,0.0,12.917,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.432,0.048,0.331,0.173,0.342,0.199,0.133,0.07,,0.352,10.375228420067621,,30.16,317,8140.0,2669.0,0.499,0.243,0.201,0.20337301587301587,0.35119047619047616,0.3115079365079365,0.13392857142857142,11.039386285,12.66099105
1523,d069cab,b795815,1954.0,202.0,24.789,0.0,18.753,0.888687338397707,0.0,0.08672906937122928,0.004620071756429016,0.0009921629151550381,0.0,0.018971357559479665,0.0,7.554,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.564,0.028,0.185,0.081,0.277,0.21,0.101,,0.185,0.292,13.36486738886607,,,212,990.0,1979.0,0.512,0.206,0.228,0.09409409409409411,0.3623623623623624,0.3683683683683684,0.1751751751751752,9.3167701863,10.351966874
1524,1094187,20d32fc,37226.0,3544.0,24.568,100.0,30.6,0.8760603393085787,0.05528769206145966,0.04359395006402048,0.0005901888604353393,0.0101532490396927,0.0005001600512163892,0.013814420614596671,0.0,12.6,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.464,0.056,0.242,0.078,0.275,0.262,0.109,0.081,0.119,0.233,12.916108535622994,5.27,19.78,241,6330.0,5289.0,0.496,0.217,0.171,0.19358074222668004,0.39317953861584753,0.28084252758274825,0.13239719157472418,9.3599967724,9.117927890399999
1525,b2b09f1,3745933,75358.0,9225.0,32.439,110.0,32.616,0.8468195111239757,0.007336134705406782,0.0946511094032279,0.005579454830370601,0.011568136222539402,9.981135653614669e-05,0.033147351505654316,0.0007984908522891735,10.591,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.407,0.091,0.224,0.072,0.327,0.201,0.106,0.061,0.14,0.236,10.322785855400827,3.49,15.49,264,1529.0,1939.0,0.501,0.229,0.183,0.1283851554663992,0.3149448345035105,0.40120361083249745,0.15546639919759275,10.902483343,10.223574123999999
1526,ca1b6f3,e899d7f,95210.0,10886.0,28.062,143.0,27.984,0.8251698427512018,0.019327452810307975,0.12816730389057812,0.003893588624298803,0.004957300980421671,0.00040140088910296936,0.0176817091649858,0.00040140088910296936,15.471,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.42,0.066,0.276,0.076,0.313,0.275,0.136,0.08,0.117,0.353,12.699034298745476,3.36,26.49,337,3300.0,1809.0,0.508,0.251,0.155,0.22522522522522523,0.3183183183183183,0.2902902902902903,0.16616616616616617,13.772410649000001,11.609537845
1527,7531825,1b0d913,2481822.0,432841.0,48.287,10865.0,29.232,0.3131626764641281,0.21655917413789658,0.39314310816477305,0.0017072342804656457,0.056298795950560095,0.0004991913100776742,0.017321938459695294,0.0013078812324035063,16.022,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.494,0.054,0.366,0.164,0.305,0.152,0.092,0.081,0.149,0.249,9.723934252691206,9.11,11.32,263,1409.0,1599.0,0.508,0.273,0.092,0.2227772227772228,0.2287712287712288,0.2557442557442558,0.29270729270729273,15.730081842999999,6.1148725053
1528,0027601,9d0874a,14767.0,1813.0,27.622,7.0,31.849,0.6548164449334801,0.2679703911173352,0.05595678703611084,0.0,0.00040012003601080324,0.005291587476242873,0.015564669400820247,0.0,19.65,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.42,0.074,0.309,0.118,0.334,0.235,0.15,0.121,,0.361,12.07320034532905,,47.86,384,5009.0,4969.0,0.523,0.248,0.17,0.2694610778443114,0.3423153692614771,0.2774451097804391,0.11077844311377245,11.74194862,12.149183833
1529,0a1e7e3,5086a32,81808.0,10384.0,32.031,27.0,32.115,0.9027808608964139,0.04073416342098359,0.027213286783847594,0.002926159869230924,0.01356123746291849,0.00010090206445623877,0.011866082780053678,0.000817306722095534,11.5,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.439,0.066,0.128,0.044,0.299,0.162,0.083,0.079,0.231,0.247,11.061601866048813,,11.15,260,2150.0,1479.0,0.484,0.189,0.143,0.14385614385614384,0.35164835164835156,0.28171828171828167,0.22277722277722276,9.361748995,8.2236540191
